no,testId,topic,distIMF,distIMM,distISE,distINE,maxSim,predicted,expected,distIMF-pos,distIMM-pos,distISE-pos,distINE-pos
181,2290863,CAREERS,0.08827275,0.10970101,0.06773025,0.01211109,0.10970101,I-MM,I-MM,0.34659064,0.35260695,0.32538088,0.2010444
182,2290863,DIRECTIONS,0.09087353,0.11992606,0.07387994,0.01800229,0.11992606,I-MM,I-MM,0.45366577,0.47068412,0.46346134,0.30266148
183,2290863,SCIENCE,0.10717185,0.12442524,0.08381605,0.01367112,0.12442524,I-MM,I-MM,0.43090087,0.43116109,0.42534367,0.21323663
184,2315809,COMMUNICATIONS,0.1196709,0.15389351,0.11935778,0.02270995,0.15389351,I-MM,I-MM,0.58958574,0.61754774,0.6185184,0.22544843
185,2315809,ANIMALS,0.12960447,0.17716708,0.12151873,0.02262865,0.17716708,I-MM,I-MM,0.56779665,0.60347441,0.60218038,0.25434009
186,2315809,POP_CULTURE,0.09888259,0.13072591,0.0924548,0.01667959,0.13072591,I-MM,I-MM,0.51628643,0.52354583,0.52536153,0.20912932
187,2356054,ANIMALS,0.10697167,0.11417307,0.0699844,0.01193409,0.11417307,I-MM,I-MM,0.47043887,0.47275592,0.45281315,0.21768073
188,2356054,COMMUNICATIONS,0.07048986,0.06712787,0.10532785,0.01276303,0.10532785,I-SE,I-SE,0.30802656,0.32767606,0.35558442,0.26870759
189,2356054,DIRECTIONS,0.041647,0.04512642,0.07679488,0.01874263,0.07679488,I-SE,I-SE,0.38928479,0.39707006,0.40001415,0.23124569
190,2389725,COMMUNICATIONS,0.06072338,0.07768413,0.04845314,0.01196233,0.07768413,I-MM,I-MM,0.35222789,0.35403722,0.35249286,0.15970101
191,2389725,POP_CULTURE,0.08482574,0.11920626,0.08897079,0.02645636,0.11920626,I-MM,I-MM,0.3944143,0.41284818,0.41096283,0.23285218
192,2389725,ANIMALS,0.10389816,0.14636932,0.12006909,0.02428595,0.14636932,I-MM,I-MM,0.31979757,0.33554873,0.32737812,0.14974129
193,2409675,ANIMALS,0.03853569,0.04145657,0.06199491,0.00885872,0.06199491,I-SE,I-SE,0.24984407,0.24128993,0.21954533,0.07654782
194,2409675,COMMUNICATIONS,0.03736725,0.04195801,0.05905999,0.00636174,0.05905999,I-SE,I-SE,0.27789208,0.27212818,0.28286227,0.13955493
195,2409675,POP_CULTURE,0.07046031,0.11036458,0.09029444,0.01717153,0.11036458,I-MM,I-MM,0.31312088,0.33133402,0.34299443,0.16193381
196,2427744,ANIMALS,0.08567714,0.0674882,0.04956133,0.01445583,0.08567714,I-MF,I-MF,0.41685543,0.40474516,0.37721266,0.1441328
197,2427744,COMMUNICATIONS,0.08057478,0.08075655,0.05581805,0.0056755,0.08075655,I-MM,I-MM,0.4563191,0.43645071,0.40777644,0.14557337
198,2427744,POP_CULTURE,0.06387146,0.07622665,0.04883602,0.00957284,0.07622665,I-MM,I-MM,0.38250814,0.39409217,0.39110466,0.22596181
199,2428348,ANIMALS,0.14503645,0.13229209,0.11031331,0.02116288,0.14503645,I-MF,I-MF,0.61395821,0.6092777,0.59419977,0.25561184
200,2428348,COMMUNICATIONS,0.12393502,0.08758726,0.06748388,0.01078787,0.12393502,I-MF,I-MF,0.5659189,0.54188109,0.52571228,0.24275408
201,2428348,POP_CULTURE,0.13248986,0.09883794,0.08092714,0.01296412,0.13248986,I-MF,I-MF,0.64633611,0.63086313,0.6144566,0.26695174
202,2442659,ANIMALS,0.16359553,0.14540545,0.11205064,0.01944191,0.16359553,I-MF,I-MF,0.73952153,0.74157917,0.7402118,0.31399897
203,2442659,COMMUNICATIONS,0.12882689,0.11503071,0.0983815,0.01948403,0.12882689,I-MF,I-MF,0.61057086,0.60482199,0.59855164,0.25168366
204,2442659,POP_CULTURE,0.21618898,0.19082662,0.14683423,0.02580983,0.21618898,I-MF,I-MF,0.73466672,0.7283366,0.71126324,0.29272458
205,2018741,ANIMALS,0.0839964,0.0935435,0.1023027,0.01505688,0.1023027,I-SE,I-SE,0.38688372,0.39807847,0.39655221,0.17806365
206,2018741,COMMUNICATIONS,0.05290746,0.04308128,0.06389229,0.00734547,0.06389229,I-SE,I-SE,0.35036814,0.34471985,0.32850155,0.12755791
207,2018741,POP_CULTURE,0.03745945,0.03472327,0.05114092,0.00466181,0.05114092,I-SE,I-SE,0.41749364,0.41295488,0.40749259,0.15721012
208,2035423,ANIMALS,0.08029007,0.09459441,0.06432404,0.0107358,0.09459441,I-MM,I-MM,0.56966365,0.56878339,0.57192305,0.22000019
209,2035423,COMMUNICATIONS,0.06672889,0.08009634,0.04220674,0.00615914,0.08009634,I-MM,I-MM,0.39961713,0.40896768,0.4024816,0.21608645
210,2035423,DIRECTIONS,0.04801371,0.05674454,0.02856283,0.00448677,0.05674454,I-MM,I-MM,0.4558376,0.46314663,0.45240079,0.26448965
211,2041471,ANIMALS,0.16251951,0.12868413,0.10065579,0.01647719,0.16251951,I-MF,I-MF,0.5219161,0.49845126,0.48090806,0.18639443
212,2041471,COMMUNICATIONS,0.12444801,0.10230225,0.08013563,0.00958008,0.12444801,I-MF,I-MF,0.67224755,0.65831836,0.64156938,0.30845467
213,2041471,POP_CULTURE,0.10566347,0.07738878,0.05503095,0.0118119,0.10566347,I-MF,I-MF,0.52501454,0.50881873,0.48618654,0.18578395
214,2061125,POP_CULTURE,0.12802677,0.09642471,0.07215341,0.01066583,0.12802677,I-MF,I-MF,0.62418878,0.61761972,0.61033181,0.33705358
215,2061125,THEATER,0.1712995,0.14093661,0.11713093,0.02372123,0.1712995,I-MF,I-MF,0.65727027,0.64325833,0.63422521,0.41442931
216,2061125,TRAVEL,0.17438798,0.13291187,0.10519485,0.0180471,0.17438798,I-MF,I-MF,0.71923193,0.69704705,0.66392042,0.24864712
217,2095787,ANIMALS,0.11508817,0.11139742,0.10155314,0.01995662,0.11508817,I-MF,I-MF,0.52217699,0.52672547,0.52349674,0.24899001
218,2095787,COMMUNICATIONS,0.09793119,0.08188811,0.07610992,0.01010129,0.09793119,I-MF,I-MF,0.50536828,0.51038303,0.49722214,0.17295881
219,2095787,POP_CULTURE,0.11531448,0.11097918,0.10132688,0.02064258,0.11531448,I-MF,I-MF,0.45479518,0.46567056,0.45409299,0.20558412
220,2102626,POP_CULTURE,0.14620401,0.11843984,0.1028176,0.02235016,0.14620401,I-MF,I-MF,0.47369484,0.4675678,0.45997749,0.23341758
221,2102626,THEATER,0.1076638,0.07076345,0.05426186,0.01055481,0.1076638,I-MF,I-MF,0.50364807,0.48389893,0.47055054,0.24858004
222,2102626,TRAVEL,0.18397028,0.11477278,0.08530163,0.01492627,0.18397028,I-MF,I-MF,0.66835034,0.63735407,0.61142964,0.25280723
223,2104876,POP_CULTURE,0.16963917,0.21176139,0.14414548,0.02467527,0.21176139,I-MM,I-MM,0.66035091,0.6754725,0.6774998,0.35869688
224,2104876,THEATER,0.16579525,0.18610818,0.1241138,0.01942912,0.18610818,I-MM,I-MM,0.70105599,0.70715669,0.69734208,0.32521103
225,2104876,TRAVEL,0.19375368,0.1785395,0.16233822,0.02836503,0.19375368,I-MF,I-MF,0.70185787,0.69953137,0.69846966,0.32088584
226,2105152,POP_CULTURE,0.2178927,0.18127184,0.15721328,0.02926578,0.2178927,I-MF,I-MF,0.70440444,0.68908156,0.67122107,0.32468878
227,2105152,THEATER,0.19349825,0.14921966,0.12320088,0.02592872,0.19349825,I-MF,I-MF,0.74486221,0.72166655,0.70500035,0.30997463
228,2105152,TRAVEL,0.19007533,0.15621041,0.13355933,0.02299572,0.19007533,I-MF,I-MF,0.70440303,0.68640356,0.66645482,0.28727853
229,2109627,POP_CULTURE,0.09639352,0.13149885,0.11117294,0.01905878,0.13149885,I-MM,I-MM,0.50856244,0.51602916,0.50700213,0.18629542
230,2109627,THEATER,0.07536751,0.07840555,0.14615242,0.02128456,0.14615242,I-SE,I-SE,0.50814701,0.53464699,0.53512225,0.28521291
231,2109627,TRAVEL,0.0672652,0.07167151,0.14483553,0.01314205,0.14483553,I-SE,I-SE,0.44451153,0.45399676,0.46992972,0.25064859
232,2155717,POP_CULTURE,0.1212094,0.0886405,0.06901027,0.01459633,0.1212094,I-MF,I-MF,0.44696069,0.4389781,0.41351671,0.1838924
233,2155717,THEATER,0.1386882,0.0954053,0.07416661,0.01306244,0.1386882,I-MF,I-MF,0.57172772,0.55385841,0.53066521,0.26031243
234,2155717,TRAVEL,0.14066638,0.09811377,0.07855265,0.01206952,0.14066638,I-MF,I-MF,0.59025997,0.57118952,0.54831714,0.22169727
235,2189617,ANIMALS,0.11253097,0.08909664,0.06506082,0.01010003,0.11253097,I-MF,I-MF,0.56508426,0.57089109,0.55230084,0.30645725
236,2189617,COMMUNICATIONS,0.11299704,0.08939879,0.07475558,0.01045488,0.11299704,I-MF,I-MF,0.60153401,0.60965017,0.61991858,0.35978735
237,2189617,DIRECTIONS,0.1123188,0.09156613,0.07651689,0.01237837,0.1123188,I-MF,I-MF,0.61570324,0.6117224,0.59858148,0.33846814
238,2236272,ANIMALS,0.06753957,0.08623549,0.0451609,0.01031465,0.08623549,I-MM,I-MM,0.24874179,0.26142071,0.23726129,0.12307312
239,2236272,COMMUNICATIONS,0.04270497,0.03788059,0.05645403,0.00333211,0.05645403,I-SE,I-SE,0.20410782,0.23025844,0.25869049,0.17515551
240,2236272,DIRECTIONS,0.04268715,0.04530791,0.06411442,0.00192322,0.06411442,I-SE,I-SE,0.39662343,0.39616184,0.38520991,0.18686104
241,2238474,ANIMALS,0.07053744,0.08231309,0.04845114,0.00867608,0.08231309,I-MM,I-MM,0.37885098,0.37685367,0.35497761,0.18091481
242,2238474,COMMUNICATIONS,0.05495545,0.05076354,0.07219206,0.01171743,0.07219206,I-SE,I-SE,0.50575402,0.49266997,0.47995037,0.17145459
243,2238474,DIRECTIONS,0.07579644,0.0708316,0.0928175,0.00742392,0.0928175,I-SE,I-SE,0.47788584,0.4601569,0.43674412,0.15836719
244,2270483,ANIMALS,0.05457065,0.06121514,0.02805119,0.00682687,0.06121514,I-MM,I-MM,0.22017422,0.20180933,0.17801245,0.07287413
245,2270483,COMMUNICATIONS,0.04026638,0.03590417,0.05335838,0.00429786,0.05335838,I-SE,I-SE,0.10125984,0.10503691,0.11429806,0.06677853
246,2270483,DIRECTIONS,0.04324482,0.05030801,0.02460976,0.00416706,0.05030801,I-MM,I-MM,0.26636422,0.27147535,0.25196173,0.15079843
247,2277106,TRAVEL,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
248,2277106,POP_CULTURE,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
249,2277106,THEATER,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
250,2289753,POP_CULTURE,0.1319285,0.12601555,0.11509843,0.01739753,0.1319285,I-MF,I-MF,0.61294288,0.60678118,0.60171822,0.23785639
251,2289753,THEATER,0.0750324,0.08908809,0.07289667,0.00736383,0.08908809,I-MM,I-MM,0.45543596,0.45455174,0.44194542,0.19398864
252,2289753,TRAVEL,0.09584748,0.12177702,0.07781668,0.01576162,0.12177702,I-MM,I-MM,0.61726827,0.60725174,0.58658247,0.23911118
253,2294821,POP_CULTURE,0.16287981,0.14603407,0.12959071,0.01999489,0.16287981,I-MF,I-MF,0.75269239,0.75185793,0.7464149,0.3702141
254,2294821,THEATER,0.13059097,0.11378785,0.09961344,0.016116,0.13059097,I-MF,I-MF,0.63362645,0.62636213,0.6221504,0.3182874
255,2294821,TRAVEL,0.14066221,0.12485483,0.096256,0.01918051,0.14066221,I-MF,I-MF,0.6333076,0.62064192,0.60810893,0.27556039
256,2338916,ANIMALS,0.12378269,0.1029517,0.07665377,0.01516714,0.12378269,I-MF,I-MF,0.57162314,0.55901842,0.53974059,0.21344514
257,2338916,COMMUNICATIONS,0.09282389,0.06792703,0.05935594,0.0066921,0.09282389,I-MF,I-MF,0.49820746,0.49472948,0.48122245,0.25334257
258,2338916,DIRECTIONS,0.09630259,0.07412241,0.06605483,0.0160605,0.09630259,I-MF,I-MF,0.57869198,0.57161255,0.56013742,0.30349726
259,2342107,THEATER,0.03528009,0.03777442,0.071025,0.02803768,0.071025,I-SE,I-SE,0.26167167,0.27695787,0.29718295,0.14387176
260,2342107,TRAVEL,0.02452845,0.02863835,0.05540788,0.02835868,0.05540788,I-SE,I-SE,0.25495786,0.27159003,0.28710878,0.16947073
261,2342107,POP_CULTURE,0.03214028,0.03394333,0.07128037,0.02813658,0.07128037,I-SE,I-SE,0.26349988,0.27549082,0.29515765,0.19545348
262,2343473,POP_CULTURE,0.14609023,0.13002535,0.1049122,0.0187502,0.14609023,I-MF,I-MF,0.64446403,0.64450029,0.63173798,0.29740028
263,2343473,THEATER,0.13183306,0.09765096,0.07931787,0.0117997,0.13183306,I-MF,I-MF,0.58160124,0.55900354,0.53699147,0.23883132
264,2343473,TRAVEL,0.17035325,0.1488927,0.12905582,0.01883642,0.17035325,I-MF,I-MF,0.60523841,0.58740679,0.57371243,0.22210075
265,2379882,POP_CULTURE,0.11777113,0.10318424,0.09507243,0.0206802,0.11777113,I-MF,I-MF,0.52953567,0.53955643,0.53455461,0.30789344
266,2379882,THEATER,0.12396794,0.1079394,0.0974034,0.02048952,0.12396794,I-MF,I-MF,0.64473984,0.6553731,0.64317736,0.30038127
267,2379882,TRAVEL,0.11067705,0.10939004,0.09798339,0.01796331,0.11067705,I-MF,I-MF,0.6104645,0.60994418,0.61117086,0.25820088
268,2381689,CAREERS,0.10316957,0.07083539,0.06141901,0.00671534,0.10316957,I-MF,I-MF,0.42894019,0.41259658,0.39362488,0.19323037
269,2381689,DIRECTIONS,0.06807584,0.09269836,0.04293135,0.00897753,0.09269836,I-MM,I-MM,0.40428498,0.40572868,0.38231498,0.18791504
270,2381689,SCIENCE,0.08437768,0.10237875,0.04783937,0.00753752,0.10237875,I-MM,I-MM,0.55264595,0.54664989,0.52779056,0.24093558
271,2391432,ANIMALS,0.1635965,0.12068395,0.08297046,0.012932,0.1635965,I-MF,I-MF,0.7060034,0.69761128,0.67030496,0.30600493
272,2391432,COMMUNICATIONS,0.16380059,0.12136121,0.10555433,0.01546833,0.16380059,I-MF,I-MF,0.6973364,0.69301835,0.68858726,0.35593296
273,2391432,DIRECTIONS,0.15313675,0.11499289,0.09987649,0.01429193,0.15313675,I-MF,I-MF,0.61683008,0.60217314,0.58652561,0.26995101
274,2391867,POP_CULTURE,0.06716897,0.05976343,0.08853512,0.00999324,0.08853512,I-SE,I-SE,0.28991904,0.31622189,0.34556075,0.19188663
275,2391867,THEATER,0.05386461,0.06614897,0.09162322,0.0125227,0.09162322,I-SE,I-SE,0.24894758,0.27189848,0.30062675,0.19490532
276,2391867,TRAVEL,0.10365495,0.09444362,0.12544973,0.01503937,0.12544973,I-SE,I-SE,0.49992902,0.50536501,0.51639396,0.2788982
277,2447106,ANIMALS,0.06618338,0.04825101,0.03652596,0.00575619,0.06618338,I-MF,I-MF,0.47547805,0.46534163,0.434368,0.17004433
278,2447106,COMMUNICATIONS,0.08667562,0.06501775,0.05051614,0.00714696,0.08667562,I-MF,I-MF,0.47306019,0.45789223,0.4386461,0.19624075
279,2447106,POP_CULTURE,0.05850709,0.04221773,0.03414033,0.00425048,0.05850709,I-MF,I-MF,0.33500465,0.32207689,0.31310053,0.11706285
280,2449129,ANIMALS,0.11442992,0.10100537,0.07968823,0.0190987,0.11442992,I-MF,I-MF,0.43257691,0.43128815,0.42660855,0.22923001
281,2449129,COMMUNICATIONS,0.13719577,0.10356754,0.08098771,0.01414442,0.13719577,I-MF,I-MF,0.62578346,0.61344902,0.60498205,0.29716619
282,2449129,POP_CULTURE,0.12406181,0.08907552,0.06551012,0.01023087,0.12406181,I-MF,I-MF,0.52672075,0.50711317,0.4962722,0.21163286
283,2454423,ANIMALS,0.1672428,0.12867001,0.09718288,0.01776658,0.1672428,I-MF,I-MF,0.56543334,0.54759326,0.52962855,0.25144996
284,2454423,COMMUNICATIONS,0.17468443,0.12694501,0.08997617,0.01784852,0.17468443,I-MF,I-MF,0.54782492,0.52657615,0.50939988,0.20024055
285,2454423,POP_CULTURE,0.11051094,0.08659902,0.06341165,0.0105985,0.11051094,I-MF,I-MF,0.50965158,0.4944017,0.47476406,0.21953656
286,2030188,ANIMALS,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
287,2030188,COMMUNICATIONS,0.08579941,0.11410385,0.0751946,0.012675,0.11410385,I-MM,I-MM,0.41673943,0.42160563,0.40963375,0.25489946
288,2030188,POP_CULTURE,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
289,2043154,ANIMALS,0.13615214,0.13345923,0.10111945,0.01797253,0.13615214,I-MF,I-MF,0.55997807,0.55469321,0.53353387,0.18442
290,2043154,COMMUNICATIONS,0.12966821,0.13910594,0.09430266,0.01216756,0.13910594,I-MM,I-MM,0.54169296,0.54418745,0.52874021,0.2181055
291,2043154,DIRECTIONS,0.12492171,0.14415973,0.09578621,0.01785941,0.14415973,I-MM,I-MM,0.59637496,0.59010273,0.57351772,0.27116346
292,2062019,ANIMALS,0.14045876,0.1348663,0.11222924,0.02468095,0.14045876,I-MF,I-MF,0.61023419,0.61254535,0.60630364,0.2758902
293,2062019,COMMUNICATIONS,0.15286085,0.14535461,0.14170545,0.02397238,0.15286085,I-MF,I-MF,0.65328923,0.64679957,0.64061053,0.25664445
294,2062019,POP_CULTURE,0.1226853,0.11018069,0.09192612,0.01756131,0.1226853,I-MF,I-MF,0.58667275,0.59598912,0.59938118,0.35562039
295,2084763,ANIMALS,0.08211887,0.08653793,0.10529287,0.02382411,0.10529287,I-SE,I-SE,0.43618478,0.42258671,0.41987601,0.17016066
296,2084763,COMMUNICATIONS,0.08998763,0.08697617,0.12177009,0.01218251,0.12177009,I-SE,I-SE,0.36645619,0.3540997,0.3559972,0.14749404
297,2084763,POP_CULTURE,0.08627967,0.08517686,0.13087673,0.03649566,0.13087673,I-SE,I-SE,0.51317572,0.53021034,0.52944627,0.35413958
298,2104563,TRAVEL,0.13614687,0.11216384,0.10205307,0.02122107,0.13614687,I-MF,I-MF,0.60146978,0.57227454,0.56535509,0.22499661
299,2104563,POP_CULTURE,0.15757685,0.11616064,0.09708544,0.01823845,0.15757685,I-MF,I-MF,0.70473517,0.6988656,0.69866996,0.38861934
300,2104563,THEATER,0.15289785,0.12826957,0.10314593,0.01702273,0.15289785,I-MF,I-MF,0.69076959,0.67334465,0.66147713,0.29841407
301,2104837,POP_CULTURE,0.18822086,0.14962733,0.1158419,0.01706976,0.18822086,I-MF,I-MF,0.69875836,0.70203681,0.69942373,0.32435798
302,2104837,THEATER,0.18581915,0.15574118,0.12923971,0.03346022,0.18581915,I-MF,I-MF,0.6542595,0.64731915,0.63724155,0.42923458
303,2104837,TRAVEL,0.19735982,0.16727942,0.14775036,0.02642554,0.19735982,I-MF,I-MF,0.66419974,0.64311512,0.6257149,0.2893531
304,2108901,THEATER,0.13084151,0.11449851,0.09736144,0.02371423,0.13084151,I-MF,I-MF,0.67410571,0.67699963,0.67197819,0.32842334
305,2108901,TRAVEL,0.1234756,0.10257115,0.08377717,0.01461798,0.1234756,I-MF,I-MF,0.57706059,0.56817443,0.56435696,0.20097593
306,2108901,POP_CULTURE,0.14521345,0.12887774,0.11615794,0.01876619,0.14521345,I-MF,I-MF,0.65908727,0.65651639,0.65067952,0.29258743
307,2160533,POP_CULTURE,0.06314573,0.05921988,0.08323521,0.01885891,0.08323521,I-SE,I-SE,0.31628625,0.34332258,0.36665385,0.32924362
308,2160533,THEATER,0.07676277,0.10910789,0.09012831,0.01958596,0.10910789,I-MM,I-MM,0.42880576,0.46072132,0.48238703,0.39165502
309,2160533,TRAVEL,0.0567755,0.04955992,0.08700842,0.0062838,0.08700842,I-SE,I-SE,0.42290001,0.42371263,0.4295892,0.18300441
310,2160707,POP_CULTURE,0.10929941,0.09380128,0.07354148,0.01532869,0.10929941,I-MF,I-MF,0.62144314,0.62790225,0.63544608,0.27462376
311,2160707,ANIMALS,0.12850786,0.12924233,0.11806636,0.02336674,0.12924233,I-MM,I-MF,0.62804789,0.63778547,0.63822784,0.24808394
312,2160707,COMMUNICATIONS,0.12699931,0.10220738,0.07439586,0.01241759,0.12699931,I-MF,I-MF,0.5912654,0.59918595,0.590967,0.24353502
313,2213117,ANIMALS,0.05988675,0.0905511,0.04750108,0.00871421,0.0905511,I-MM,I-MM,0.42478318,0.44452118,0.43934789,0.26638027
314,2213117,COMMUNICATIONS,0.08550689,0.11458628,0.09429239,0.01375299,0.11458628,I-MM,I-MM,0.49182104,0.51166972,0.52076101,0.32535417
315,2213117,DIRECTIONS,0.08521544,0.11923568,0.08981359,0.01148685,0.11923568,I-MM,I-MM,0.44374059,0.45669402,0.45651096,0.2864541
316,2213437,POP_CULTURE,0.10951345,0.08412466,0.07106639,0.01386246,0.10951345,I-MF,I-MF,0.4007402,0.40491707,0.40708806,0.26268295
317,2213437,THEATER,0.10108045,0.08148222,0.07032795,0.01043293,0.10108045,I-MF,I-MF,0.6225789,0.6145177,0.60722321,0.28443935
318,2213437,TRAVEL,0.13541228,0.10229864,0.08869609,0.01270358,0.13541228,I-MF,I-MF,0.63787874,0.6181213,0.60337766,0.21666787
319,2277054,ANIMALS,0.08688368,0.12020022,0.07194996,0.0173629,0.12020022,I-MM,I-MM,0.4638987,0.47252581,0.46560688,0.19554089
320,2277054,COMMUNICATIONS,0.0607851,0.07472513,0.04206806,0.00817087,0.07472513,I-MM,I-MM,0.43137923,0.44950672,0.45077096,0.16181078
321,2277054,POP_CULTURE,0.06742521,0.08138178,0.0457257,0.00882583,0.08138178,I-MM,I-MM,0.44147767,0.45576971,0.44721614,0.17299389
322,2290033,ANIMALS,0.19246474,0.12573616,0.10008159,0.02096406,0.19246474,I-MF,I-MF,0.76692717,0.73466206,0.71295523,0.29433381
323,2290033,COMMUNICATIONS,0.14838635,0.10065746,0.07818741,0.01609423,0.14838635,I-MF,I-MF,0.62350601,0.59682853,0.57530801,0.25333168
324,2290033,POP_CULTURE,0.16701585,0.13184296,0.10545171,0.02221502,0.16701585,I-MF,I-MF,0.75405122,0.73166636,0.72123217,0.30179506
325,2292215,POP_CULTURE,0.11429936,0.08066358,0.05816538,0.01397732,0.11429936,I-MF,I-MF,0.52758566,0.510188,0.48721683,0.18755585
326,2292215,THEATER,0.12375179,0.08615442,0.06419434,0.01491323,0.12375179,I-MF,I-MF,0.54879169,0.53090594,0.50634106,0.24293253
327,2292215,TRAVEL,0.13586953,0.0957305,0.07523239,0.01358827,0.13586953,I-MF,I-MF,0.39467698,0.37776451,0.36698644,0.17455757
328,2308601,ANIMALS,0,0,0,0.00902487,0.00902487,I-NE,I-NE,0.40852936,0.41117706,0.41435786,0.21824423
329,2308601,COMMUNICATIONS,0.00283189,0.00406428,0.0052497,0.15361713,0.15361713,I-NE,I-NE,0.10265363,0.12652612,0.14115065,0.81397607
330,2308601,POP_CULTURE,0.03559355,0.03696604,0.03534947,0.10582636,0.10582636,I-NE,I-NE,0.24706582,0.2669139,0.2729931,0.61515144
331,2319066,THEATER,0.14436106,0.11425175,0.10764775,0.0164846,0.14436106,I-MF,I-MF,0.76589289,0.76970204,0.75528834,0.39657301
332,2319066,TRAVEL,0.15733249,0.13470779,0.11867914,0.0185738,0.15733249,I-MF,I-MF,0.61389887,0.62012326,0.62408804,0.26055318
333,2319066,POP_CULTURE,0.13295248,0.10122962,0.08575866,0.01479881,0.13295248,I-MF,I-MF,0.62197885,0.64294587,0.65276256,0.44518885
334,2343361,POP_CULTURE,0.17818443,0.13565239,0.11216435,0.02003727,0.17818443,I-MF,I-MF,0.70561731,0.67913505,0.64737561,0.26526259
335,2343361,THEATER,0.20076498,0.15167174,0.12401867,0.02045351,0.20076498,I-MF,I-MF,0.76104851,0.73257946,0.70602674,0.28517748
336,2343361,TRAVEL,0.16881774,0.12938345,0.11229481,0.01645632,0.16881774,I-MF,I-MF,0.67307861,0.64745315,0.63053529,0.2428737
337,2375148,THEATER,0.12034446,0.08572096,0.06656261,0.01383856,0.12034446,I-MF,I-MF,0.64261019,0.6394337,0.6352043,0.53669356
338,2375148,TRAVEL,0.13787343,0.10104271,0.07981572,0.0166284,0.13787343,I-MF,I-MF,0.62065322,0.58761809,0.56554247,0.22489317
339,2375148,POP_CULTURE,0.14111385,0.10860151,0.08560574,0.01834699,0.14111385,I-MF,I-MF,0.58995407,0.57416353,0.54998288,0.26778962
340,2417729,ANIMALS,0.06588298,0.04519995,0.03337668,0.00570132,0.06588298,I-MF,I-MF,0.3966706,0.38031889,0.36681499,0.1286265
341,2417729,COMMUNICATIONS,0.07706444,0.05619983,0.04549428,0.00658395,0.07706444,I-MF,I-MF,0.34050404,0.32972873,0.31690432,0.12095244
342,2417729,POP_CULTURE,0.11825873,0.1028672,0.08257904,0.01085787,0.11825873,I-MF,I-MF,0.6116748,0.59828631,0.5811643,0.23404777
343,2425458,ANIMALS,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
344,2425458,COMMUNICATIONS,0.22336991,0.23624594,0.24432784,0.06450659,0.24432784,I-SE,I-NE,0.58708013,0.5670651,0.54615785,0.19867171
345,2425458,POP_CULTURE,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
346,2444784,ANIMALS,0.06987979,0.10611749,0.08349298,0.02109069,0.10611749,I-MM,I-MM,0.49300984,0.52805735,0.54128883,0.34720234
347,2444784,COMMUNICATIONS,0.063729,0.06208715,0.10688479,0.01837459,0.10688479,I-SE,I-SE,0.56047844,0.56696814,0.57712504,0.2320269
