no,testId,topic,distIMF,distIMM,distISE,distINE,expected
65,1412730,School Improvement,0.12235358461189652,0.12221179510903465,0.10952264718160198,0.06329065160045308,I-MM
66,1412730,Questions ,0.09642681926738096,0.09794284941945502,0.09119191122135406,0.053110575926610254,I-MM
67,1413090,Favorite Class,0.13636746485570472,0.1443472168492815,0.12248637838808796,0.06778164391312053,I-MM
68,1413090,School Improvement,0.20237175366607238,0.21090194016252808,0.2037006772540474,0.12626733576715143,I-MF
69,1413090,Questions ,0.07060133218870521,0.07420564487833503,0.07026928670253432,0.03720093129978587,I-MM
70,1413367,Favorite Class,0.03907233967154007,0.04274412903601046,0.04877156927500722,0.03192570735939888,I-SE
71,1413367,School Improvement,0.05934434123226625,0.06763991799781907,0.07683070674773103,0.05027132137386235,I-SE
72,1413367,Questions ,0.048967941206975556,0.053865047014832024,0.05782484255262631,0.031012490824471203,I-SE
73,1413752,Favorite Class,0.05678331326234593,0.06697717072359125,0.06976720085992556,0.04690758559022838,I-SE
74,1413752,School Improvement,0.04824664783234825,0.05611037913652987,0.05555343560372718,0.04308574991945432,I-NE
75,1413752,Questions ,0.05846970490177746,0.06078216096185107,0.06376060930571775,0.05396950018505861,I-NE
76,1413961,School Routine,0.02415451988059327,0.026931815637038666,0.03502600589876923,0.027021797640290262,I-SE
77,1413961,Project,0.08410921998205342,0.08933630238334525,0.10171370660834575,0.06580626638457385,I-SE
78,1413961,Questions ,0.04426909057665179,0.05063918720684553,0.05785344662310955,0.029756333954474832,I-SE
79,1414011,School Routine,0.11870573360028047,0.10159629932438738,0.09502093901075878,0.05878560563381777,I-MF
80,1414011,Project,0.05901300481577655,0.04636297658790669,0.04418927458990421,0.03711290435370633,I-MF
81,1414011,Questions ,0.05901300481577655,0.04636297658790669,0.04418927458990421,0.03711290435370633,I-NE
82,1415364,Favorite Class,0.04147063791335449,0.0495662470415319,0.059265243711536075,0.050881361479816214,I-SE
83,1415364,School Improvement,0.06590370308923381,0.07518959840923,0.08192478632146964,0.053358386889716586,I-SE
84,1415364,Questions ,0.05124032509545061,0.05924912050188443,0.05958238561740687,0.03007257206189639,I-MM
85,1415393,Favorite Class,0.0,0.0,0.0,0.2052962044048691,I-NE
86,1415393,School Improvement,0.05550007542974261,0.0689986561192881,0.07320669792097138,0.057614035901716695,I-MM
87,1415393,Questions ,0.04775884197282777,0.06018636621949021,0.06566418379791393,0.04664087055887944,I-MM
88,1415504,Favorite Class,0.05741559531894881,0.06943071693572565,0.07198579169331404,0.04555958813970379,I-MM
89,1415504,School Improvement,0.09022765786431876,0.09961042692777018,0.09104714525032061,0.05355659653181114,I-MM
90,1415504,Questions ,0.056571885906492966,0.07046657185587077,0.07715920533710519,0.04081893220277884,I-SE
91,1415531,Favorite Class,0.053428309235324774,0.06526009110638155,0.06889928912140285,0.04609134337345065,I-SE
